1085,1107,1.4849e+12,1.4849e+12,-4.785,-4.7847
2.8947e+05,2.8967e+05,1.4849e+12,1.4849e+12,0.021535,0.024735
3.2162e+06,3.2163e+06,1.4849e+12,1.4849e+12,48.801,48.803
3.2163e+06,3.2164e+06,1.4849e+12,1.4849e+12,48.803,48.805
3.2164e+06,3.2166e+06,1.4849e+12,1.4849e+12,48.805,48.807
3.2166e+06,3.2167e+06,1.4849e+12,1.4849e+12,48.807,48.809
3.2167e+06,3.2168e+06,1.4849e+12,1.4849e+12,48.809,48.812
3.2174e+06,3.2175e+06,1.4849e+12,1.4849e+12,48.821,48.823
3.2195e+06,3.2196e+06,1.4849e+12,1.4849e+12,48.855,48.858
3.2209e+06,3.221e+06,1.4849e+12,1.4849e+12,48.879,48.882
3.2233e+06,3.2235e+06,1.4849e+12,1.4849e+12,48.92,48.923
