309,455,1.4789e+12,1.4789e+12,-6.784,-6.7816
455,477,1.4789e+12,1.4789e+12,-6.7816,-6.7812
477,576,1.4789e+12,1.4789e+12,-6.7812,-6.7671
3735,5721,1.4789e+12,1.4789e+12,-6.5644,-6.4313
5721,5882,1.4789e+12,1.4789e+12,-6.4313,-6.4161
5882,6024,1.4789e+12,1.4789e+12,-6.4161,-6.4013
6477,6568,1.4789e+12,1.4789e+12,-6.3812,-6.3672
6819,8471,1.4789e+12,1.4789e+12,-6.3505,-6.248
18429,18522,1.4789e+12,1.4789e+12,-5.582,-5.5679
18976,19059,1.4789e+12,1.4789e+12,-5.5479,-5.534
24080,24237,1.4789e+12,1.4789e+12,-5.2003,-5.1977
31941,32024,1.4789e+12,1.4789e+12,-4.6817,-4.6678
33776,33866,1.4789e+12,1.4789e+12,-4.5511,-4.5496
38300,38479,1.4789e+12,1.4789e+12,-4.2507,-4.2477
39219,40896,1.4789e+12,1.4789e+12,-4.1979,-4.0824
42173,42270,1.4789e+12,1.4789e+12,-3.9987,-3.9845
52151,52273,1.4789e+12,1.4789e+12,-3.3323,-3.3178
57728,57825,1.4789e+12,1.4789e+12,-2.9644,-2.9502
57825,57973,1.4789e+12,1.4789e+12,-2.9502,-2.9478
59036,59207,1.4789e+12,1.4789e+12,-2.8675,-2.8647
61175,61279,1.4789e+12,1.4789e+12,-2.7319,-2.7177
62428,62522,1.4789e+12,1.4789e+12,-2.6485,-2.6344
69817,69949,1.4789e+12,1.4789e+12,-2.1503,-2.1481
69949,70026,1.4789e+12,1.4789e+12,-2.1481,-2.1343
74389,74527,1.4789e+12,1.4789e+12,-1.8491,-1.8343
75905,76023,1.4789e+12,1.4789e+12,-1.7488,-1.7344
76777,76875,1.4789e+12,1.4789e+12,-1.6843,-1.6827
86671,86839,1.4789e+12,1.4789e+12,-1.0319,-1.0166
88320,88492,1.4789e+12,1.4789e+12,-0.91688,-0.91401
90024,90137,1.4789e+12,1.4789e+12,-0.80097,-0.79909
97269,97406,1.4789e+12,1.4789e+12,-0.3177,-0.31541
1.0273e+05,1.0292e+05,1.4789e+12,1.4789e+12,0.035807,0.051557
1.0596e+05,1.0606e+05,1.4789e+12,1.4789e+12,0.25223,0.2663
1.0929e+05,1.0946e+05,1.4789e+12,1.4789e+12,0.48261,0.4856
1.1957e+05,1.1973e+05,1.4789e+12,1.4789e+12,1.1666,1.1692
1.2344e+05,1.2352e+05,1.4789e+12,1.4789e+12,1.4185,1.4325
1.258e+05,1.2598e+05,1.4789e+12,1.4789e+12,1.5829,1.5859
1.3029e+05,1.3047e+05,1.4789e+12,1.4789e+12,1.8827,1.8858
1.3077e+05,1.3097e+05,1.4789e+12,1.4789e+12,1.9158,1.9191
1.3405e+05,1.3423e+05,1.4789e+12,1.4789e+12,2.133,2.1359
1.3479e+05,1.3498e+05,1.4789e+12,1.4789e+12,2.1828,2.1859
1.3803e+05,1.3822e+05,1.4789e+12,1.4789e+12,2.3992,2.4025
1.3991e+05,1.3999e+05,1.4789e+12,1.4789e+12,2.5182,2.5194
1.4055e+05,1.4071e+05,1.4789e+12,1.4789e+12,2.5663,2.569
1.4129e+05,1.4144e+05,1.4789e+12,1.4789e+12,2.6161,2.6187
1.421e+05,1.4225e+05,1.4789e+12,1.4789e+12,2.6672,2.6696
1.4839e+05,1.4852e+05,1.4789e+12,1.4789e+12,3.0845,3.0992
1.5085e+05,1.51e+05,1.4789e+12,1.4789e+12,3.2504,3.2656
1.5273e+05,1.5282e+05,1.4789e+12,1.4789e+12,3.3694,3.3833
1.5505e+05,1.5523e+05,1.4789e+12,1.4789e+12,3.533,3.536
1.5854e+05,1.5873e+05,1.4789e+12,1.4789e+12,3.7661,3.7693
1.5967e+05,1.5973e+05,1.4789e+12,1.4789e+12,3.8351,3.8361
1.6003e+05,1.6021e+05,1.4789e+12,1.4789e+12,3.866,3.8691
1.6117e+05,1.6127e+05,1.4789e+12,1.4789e+12,3.935,3.9493
1.6628e+05,1.6648e+05,1.4789e+12,1.4789e+12,4.2827,4.286
1.6746e+05,1.676e+05,1.4789e+12,1.4789e+12,4.3524,4.3672
1.717e+05,1.7189e+05,1.4789e+12,1.4789e+12,4.6355,4.6513
1.7308e+05,1.7322e+05,1.4789e+12,1.4789e+12,4.7336,4.736
1.7322e+05,1.734e+05,1.4789e+12,1.4789e+12,4.736,4.7514
1.7808e+05,1.7827e+05,1.4789e+12,1.4789e+12,5.067,5.0827
1.7827e+05,1.7835e+05,1.4789e+12,1.4789e+12,5.0827,5.084
1.8019e+05,1.8028e+05,1.4789e+12,1.4789e+12,5.2021,5.216
1.8315e+05,1.8328e+05,1.4789e+12,1.4789e+12,5.4015,5.416
1.8328e+05,1.8336e+05,1.4789e+12,1.4789e+12,5.416,5.4174
1.8688e+05,1.8706e+05,1.4789e+12,1.4789e+12,5.6511,5.6666
1.9598e+05,1.9608e+05,1.4789e+12,1.4789e+12,6.2528,6.2669
1.9648e+05,1.9662e+05,1.4789e+12,1.4789e+12,6.2861,6.301
2.0329e+05,2.0344e+05,1.4789e+12,1.4789e+12,6.7497,6.7521
2.0543e+05,2.0552e+05,1.4789e+12,1.4789e+12,6.8854,6.8994
2.0897e+05,2.0906e+05,1.4789e+12,1.4789e+12,7.1193,7.1334
2.1082e+05,2.1097e+05,1.4789e+12,1.4789e+12,7.2502,7.2527
2.1097e+05,2.1108e+05,1.4789e+12,1.4789e+12,7.2527,7.2671
2.1148e+05,2.1163e+05,1.4789e+12,1.4789e+12,7.2862,7.3011
