27,49,1.4798e+12,1.4798e+12,-1.5371,-1.5367
49,12336,1.4798e+12,1.4798e+12,-1.5367,-1.332
12336,12470,1.4798e+12,1.4798e+12,-1.332,-1.3297
12470,14972,1.4798e+12,1.4798e+12,-1.3297,-1.288
16276,16385,1.4798e+12,1.4798e+12,-1.2663,-1.2645
16385,17943,1.4798e+12,1.4798e+12,-1.2645,-1.2385
17943,20153,1.4798e+12,1.4798e+12,-1.2385,-1.2017
20153,20308,1.4798e+12,1.4798e+12,-1.2017,-1.1991
20905,21098,1.4798e+12,1.4798e+12,-1.1892,-1.186
21098,23111,1.4798e+12,1.4798e+12,-1.186,-1.1524
23111,25777,1.4798e+12,1.4798e+12,-1.1524,-1.108
25777,28764,1.4798e+12,1.4798e+12,-1.108,-1.0582
28764,30493,1.4798e+12,1.4798e+12,-1.0582,-1.0294
30493,30645,1.4798e+12,1.4798e+12,-1.0294,-1.0269
30645,30798,1.4798e+12,1.4798e+12,-1.0269,-1.0243
30798,32534,1.4798e+12,1.4798e+12,-1.0243,-0.99541
32784,32954,1.4798e+12,1.4798e+12,-0.99125,-0.98841
32954,37083,1.4798e+12,1.4798e+12,-0.98841,-0.91961
37083,37219,1.4798e+12,1.4798e+12,-0.91961,-0.91735
37702,39437,1.4798e+12,1.4798e+12,-0.9093,-0.88039
40668,40693,1.4798e+12,1.4798e+12,-0.85988,-0.85946
43491,48087,1.4798e+12,1.4798e+12,-0.81284,-0.73626
49181,49231,1.4798e+12,1.4798e+12,-0.71803,-0.7172
49968,53833,1.4798e+12,1.4798e+12,-0.70492,-0.64052
54593,54723,1.4798e+12,1.4798e+12,-0.62785,-0.62569
54723,54875,1.4798e+12,1.4798e+12,-0.62569,-0.62315
54875,54970,1.4798e+12,1.4798e+12,-0.62315,-0.62157
54970,55147,1.4798e+12,1.4798e+12,-0.62157,-0.61862
55147,57572,1.4798e+12,1.4798e+12,-0.61862,-0.57821
57572,57694,1.4798e+12,1.4798e+12,-0.57821,-0.57618
57694,60108,1.4798e+12,1.4798e+12,-0.57618,-0.53596
61565,66296,1.4798e+12,1.4798e+12,-0.51168,-0.43285
68544,70187,1.4798e+12,1.4798e+12,-0.39539,-0.36802
70187,70213,1.4798e+12,1.4798e+12,-0.36802,-0.36758
72441,76387,1.4798e+12,1.4798e+12,-0.33046,-0.26471
84112,84242,1.4798e+12,1.4798e+12,-0.13599,-0.13382
