80171,80191,1.4855e+12,1.4855e+12,-7.3297,-7.3294
95307,95390,1.4855e+12,1.4855e+12,-7.0778,-7.0764
1.2175e+05,1.2177e+05,1.4855e+12,1.4855e+12,-6.6376,-6.6373
1.5736e+05,1.5738e+05,1.4855e+12,1.4855e+12,-6.0449,-6.0446
2.0609e+05,2.0611e+05,1.4855e+12,1.4855e+12,-5.2339,-5.2336
3.1258e+05,3.126e+05,1.4855e+12,1.4855e+12,-3.4614,-3.461
3.2184e+05,3.2186e+05,1.4855e+12,1.4855e+12,-3.3072,-3.3068
3.3519e+05,3.3521e+05,1.4855e+12,1.4855e+12,-3.0851,-3.0848
3.5566e+05,3.5574e+05,1.4855e+12,1.4855e+12,-2.7444,-2.743
3.5709e+05,3.5711e+05,1.4855e+12,1.4855e+12,-2.7205,-2.7201
3.7654e+05,3.7656e+05,1.4855e+12,1.4855e+12,-2.3968,-2.3965
3.8771e+05,3.8779e+05,1.4856e+12,1.4856e+12,-2.2109,-2.2095
3.9114e+05,3.9116e+05,1.4856e+12,1.4856e+12,-2.1538,-2.1535
3.9299e+05,3.9301e+05,1.4856e+12,1.4856e+12,-2.123,-2.1226
4.1523e+05,4.1534e+05,1.4856e+12,1.4856e+12,-1.7528,-1.751
4.1534e+05,4.1542e+05,1.4856e+12,1.4856e+12,-1.751,-1.7497
4.2938e+05,4.294e+05,1.4856e+12,1.4856e+12,-1.5172,-1.5169
4.3263e+05,4.3265e+05,1.4856e+12,1.4856e+12,-1.4631,-1.4628
4.7214e+05,4.7223e+05,1.4856e+12,1.4856e+12,-0.80555,-0.8041
5.6015e+05,5.6017e+05,1.4856e+12,1.4856e+12,0.65932,0.65965
5.6625e+05,5.6627e+05,1.4856e+12,1.4856e+12,0.76083,0.76118
5.8171e+05,5.8186e+05,1.4856e+12,1.4856e+12,1.0183,1.0208
5.9484e+05,5.9494e+05,1.4856e+12,1.4856e+12,1.2368,1.2384
5.9937e+05,5.9953e+05,1.4856e+12,1.4856e+12,1.3122,1.3149
