1620,1747,1.4843e+12,1.4843e+12,-1.0711,-1.069
3809,3830,1.4843e+12,1.4843e+12,-1.0346,-1.0343
1.6447e+06,1.6448e+06,1.4843e+12,1.4843e+12,26.312,26.315
2.2937e+06,2.2938e+06,1.4843e+12,1.4843e+12,37.129,37.132
2.528e+06,2.5282e+06,1.4843e+12,1.4843e+12,41.035,41.038
2.8346e+06,2.8348e+06,1.4843e+12,1.4843e+12,46.145,46.148
3.1268e+06,3.127e+06,1.4843e+12,1.4843e+12,51.015,51.017
3.2919e+06,3.292e+06,1.4843e+12,1.4843e+12,53.765,53.768
3.292e+06,3.2922e+06,1.4843e+12,1.4843e+12,53.768,53.77
3.2974e+06,3.2974e+06,1.4843e+12,1.4843e+12,53.857,53.858
3.3068e+06,3.3069e+06,1.4843e+12,1.4843e+12,54.014,54.016
3.4412e+06,3.4413e+06,1.4843e+12,1.4843e+12,56.255,56.256
3.4435e+06,3.4435e+06,1.4843e+12,1.4843e+12,56.292,56.292
3.4443e+06,3.4445e+06,1.4843e+12,1.4843e+12,56.306,56.309
3.4447e+06,3.4449e+06,1.4843e+12,1.4843e+12,56.312,56.315
3.4449e+06,3.4451e+06,1.4843e+12,1.4843e+12,56.315,56.318
3.4456e+06,3.4472e+06,1.4843e+12,1.4843e+12,56.328,56.354
3.4475e+06,3.4476e+06,1.4843e+12,1.4843e+12,56.359,56.361
