9070,9230,1.4846e+12,1.4846e+12,-2.0676,-2.065
12324,12501,1.4846e+12,1.4846e+12,-2.0134,-2.0104
15628,15776,1.4846e+12,1.4846e+12,-1.9583,-1.9559
21835,21836,1.4846e+12,1.4846e+12,-1.8549,-1.8549
22086,22216,1.4846e+12,1.4846e+12,-1.8507,-1.8485
22811,23002,1.4846e+12,1.4846e+12,-1.8386,-1.8354
31826,31944,1.4846e+12,1.4846e+12,-1.6884,-1.6864
33736,33900,1.4846e+12,1.4846e+12,-1.6565,-1.6538
34337,34533,1.4846e+12,1.4846e+12,-1.6465,-1.6432
39350,39488,1.4846e+12,1.4846e+12,-1.563,-1.5607
40738,40922,1.4846e+12,1.4846e+12,-1.5398,-1.5368
40922,41049,1.4846e+12,1.4846e+12,-1.5368,-1.5346
50062,50203,1.4846e+12,1.4846e+12,-1.3844,-1.3821
53722,53862,1.4846e+12,1.4846e+12,-1.3234,-1.3211
53862,54005,1.4846e+12,1.4846e+12,-1.3211,-1.3187
56465,56573,1.4846e+12,1.4846e+12,-1.2777,-1.2759
61678,61814,1.4846e+12,1.4846e+12,-1.1908,-1.1886
65258,65418,1.4846e+12,1.4846e+12,-1.1312,-1.1285
65418,65515,1.4846e+12,1.4846e+12,-1.1285,-1.1269
67033,67172,1.4846e+12,1.4846e+12,-1.1016,-1.0993
67172,68806,1.4846e+12,1.4846e+12,-1.0993,-1.072
68806,68885,1.4846e+12,1.4846e+12,-1.072,-1.0707
71020,73474,1.4846e+12,1.4846e+12,-1.0351,-0.99422
79666,79812,1.4846e+12,1.4846e+12,-0.89102,-0.88859
85326,85433,1.4846e+12,1.4846e+12,-0.79669,-0.79491
89418,89493,1.4846e+12,1.4846e+12,-0.72849,-0.72724
90912,91033,1.4846e+12,1.4846e+12,-0.70359,-0.70158
91520,91651,1.4846e+12,1.4846e+12,-0.69346,-0.69128
91957,92111,1.4846e+12,1.4846e+12,-0.68618,-0.68361
94146,94309,1.4846e+12,1.4846e+12,-0.64969,-0.64698
97501,97684,1.4846e+12,1.4846e+12,-0.59378,-0.59073
97684,99527,1.4846e+12,1.4846e+12,-0.59073,-0.56001
1.0763e+05,1.0776e+05,1.4846e+12,1.4846e+12,-0.42501,-0.42281
1.0797e+05,1.0813e+05,1.4846e+12,1.4846e+12,-0.41936,-0.41666
1.09e+05,1.0919e+05,1.4846e+12,1.4846e+12,-0.40214,-0.39904
1.0919e+05,1.0921e+05,1.4846e+12,1.4846e+12,-0.39904,-0.39859
1.0921e+05,1.094e+05,1.4846e+12,1.4846e+12,-0.39859,-0.39548
1.1076e+05,1.1093e+05,1.4846e+12,1.4846e+12,-0.37288,-0.36994
1.1093e+05,1.1108e+05,1.4846e+12,1.4846e+12,-0.36994,-0.36739
1.1108e+05,1.1123e+05,1.4846e+12,1.4846e+12,-0.36739,-0.36496
1.1308e+05,1.1321e+05,1.4846e+12,1.4846e+12,-0.33409,-0.33191
1.1321e+05,1.1339e+05,1.4846e+12,1.4846e+12,-0.33191,-0.32889
1.1609e+05,1.1625e+05,1.4846e+12,1.4846e+12,-0.28391,-0.28129
1.2159e+05,1.2174e+05,1.4846e+12,1.4846e+12,-0.19238,-0.18978
1.2174e+05,1.2191e+05,1.4846e+12,1.4846e+12,-0.18978,-0.18699
1.3403e+05,1.3406e+05,1.4846e+12,1.4846e+12,0.015025,0.015475
1.3406e+05,1.3422e+05,1.4846e+12,1.4846e+12,0.015475,0.018258
1.3469e+05,1.347e+05,1.4846e+12,1.4846e+12,0.025991,0.026191
1.347e+05,1.3488e+05,1.4846e+12,1.4846e+12,0.026191,0.029141
1.3488e+05,1.3499e+05,1.4846e+12,1.4846e+12,0.029141,0.031041
1.3499e+05,1.3917e+05,1.4846e+12,1.4846e+12,0.031041,0.10069
1.4525e+05,1.4537e+05,1.4846e+12,1.4846e+12,0.20196,0.20402
1.4569e+05,1.4588e+05,1.4846e+12,1.4846e+12,0.20944,0.21247
1.4588e+05,1.4603e+05,1.4846e+12,1.4846e+12,0.21247,0.21501
1.4753e+05,1.477e+05,1.4846e+12,1.4846e+12,0.23999,0.24292
1.5113e+05,1.5133e+05,1.4846e+12,1.4846e+12,0.30009,0.30336
1.553e+05,1.5542e+05,1.4846e+12,1.4846e+12,0.36951,0.37149
1.5621e+05,1.5633e+05,1.4846e+12,1.4846e+12,0.38469,0.38662
1.5802e+05,1.5816e+05,1.4846e+12,1.4846e+12,0.41492,0.41721
