,TimeSync_min,act,bh,br,diff_bh,diff_ecglara,diff_ecgllla,diff_ecgllra,diff_ecgvx,ecglara,ecgllla,ecgllra,ecgvx,hr,logy,pred_label,subj,true_label,truehr,pred_id,true_id
20,29.501319,rowing,1.0,12.5,-0.5016837729384918,-8.674200767589525,0.0,-0.1718085600545578,0.500539974986637,123.17251699465103,114.49831622706151,114.67012478711607,113.99777625207487,115.0,-0.6897852921679098,2.0,015,2.0,114.49831622706151,2.0,2.0
21,29.517985999999997,rowing,1.0,12.5,0.13829007768826784,-23.4680657108499,0.0,-0.7170404689611587,19.359383842352074,137.60635578853817,114.13829007768827,114.85533054664943,94.7789062353362,114.0,-1.978401787727813,2.0,015,2.0,114.13829007768827,2.0,2.0
22,29.534652,rowing,1.0,13.2,-0.036530312151626276,-4.59516338707428,0.01689164777187102,0.0,19.359576164013063,118.55863307492265,113.9465780400765,113.96346968784837,94.60389352383531,114.0,-3.309612893135455,2.0,015,2.0,113.96346968784837,3.0,3.0
23,29.551318,rowing,1.0,13.2,1.0301509364893207,1.5742489560334718,0.0,-0.0032041514463116982,0.1750127115008837,113.45590198045585,115.03015093648932,115.03335508793563,114.85513822498844,114.0,0.029705331786460107,2.0,015,2.0,115.03015093648932,3.0,3.0
24,29.567984999999997,rowing,1.0,13.8,0.5087015967549604,-8.313873082935757,0.0,0.020386096064939352,18.373032580960327,122.82257467969072,114.50870159675496,114.48831550069002,96.13566901579463,114.0,-0.6758936882651645,2.0,015,2.0,114.50870159675496,3.0,3.0
25,29.584651,rowing,1.0,13.8,-0.23183114453165388,-5.462155080720692,0.0,0.1816169647650696,18.181128221687587,119.23032393618904,113.76816885546835,113.58655189070328,95.58704063378076,114.0,-1.4617459976038392,2.0,015,2.0,113.76816885546835,3.0,3.0
26,29.601316999999998,rowing,1.0,14.4,0.5929606717702711,-4.0865247828837,0.19928913761464173,0.0,6.976448042020138,119.67948545465397,115.39367153415563,115.59296067177027,108.61651262975013,115.0,-0.5226272029758555,2.0,015,2.0,115.59296067177027,3.0,3.0
27,29.617984000000003,rowing,1.0,14.4,0.4075551570037561,-6.5323841866020445,0.0,0.0,13.01957304964526,121.9399393436058,115.40755515700376,115.40755515700376,102.3879821073585,115.0,-0.897579000850384,2.0,015,2.0,115.40755515700376,3.0,3.0
28,29.63465,rowing,1.0,14.9,1.033645384782389,2.591317244480763,-0.3776039757476042,0.0,5.6144934872009316,112.44232814030163,115.41124936053,115.03364538478239,109.41915189758146,114.0,0.03309176250789568,2.0,015,2.0,115.03364538478239,3.0,3.0
29,29.651315999999998,rowing,1.0,14.9,-0.5218739186318544,5.172347094453883,0.0,0.0,0.817705441320669,109.30577898691426,114.47812608136815,114.47812608136815,113.66042064004748,115.0,-0.6503292554618381,2.0,015,2.0,114.47812608136815,3.0,3.0
30,29.667983000000003,rowing,1.0,15.3,-0.14466945335058767,2.783413925414493,0.19549315404100298,-0.1679294684395245,0.0,112.07191662123492,114.65983739260841,115.02326001508894,114.85533054664941,115.0,-1.9333037709432863,2.0,015,2.0,114.85533054664941,3.0,3.0
31,29.684649,rowing,1.0,15.3,0.13829007768826784,-10.011029988457395,0.003396473107287079,0.0,-0.542027757460275,124.14932006614566,114.13489360458098,114.13829007768827,114.68031783514854,114.0,-1.978401787727813,2.0,015,2.0,114.13829007768827,3.0,3.0
32,29.701316,rowing,1.0,15.6,-0.4034473829252363,-5.983986664353239,-0.3566296762659391,0.0,0.0,119.580539281428,113.9531822933407,113.59655261707476,113.59655261707476,114.0,-0.9077092014474477,2.0,015,2.0,113.59655261707476,3.0,3.0
33,29.717982,rowing,1.0,15.6,-0.15495684785824437,4.016755929596485,0.0,0.17831483813297666,-0.18510778434756503,110.82828722254527,114.84504315214176,114.66672831400878,115.03015093648932,115.0,-1.8646086017381716,2.0,015,2.0,114.84504315214176,4.0,4.0
34,29.734647999999996,rowing,1.0,16.0,0.5753828453958931,9.751448883689292,0.0,-0.18171131124027795,0.0,105.8239339617066,115.5753828453959,115.75709415663617,115.5753828453959,115.0,-0.5527196416634905,2.0,015,2.0,115.5753828453959,4.0,4.0
35,29.751315,rowing,1.0,16.0,-0.4070393282297289,17.37184156232091,0.0,-0.16413348486588575,0.19928913761464173,98.22111910944936,115.59296067177027,115.75709415663616,115.39367153415563,116.0,-0.8988454686508036,2.0,015,2.0,115.59296067177027,4.0,4.0
36,29.767981,rowing,1.0,16.4,-0.5924448429962439,12.939275492427882,0.0,0.006792946214588369,-1.1158611307559312,102.46827966457587,115.40755515700376,115.40076221078917,116.52341628775969,116.0,-0.5234975022956407,2.0,015,2.0,115.40755515700376,4.0,4.0
37,29.784646999999996,rowing,1.0,16.4,-0.4606938387807702,-13.892682756697951,0.0306045644642694,0.0,-0.1225966474275424,128.43198891791718,114.50870159675496,114.53930616121923,114.66190280864677,115.0,-0.7750215807334045,2.0,015,2.0,114.53930616121923,4.0,4.0
38,29.801314,rowing,1.0,16.9,0.31330278918915155,1.186646128761737,0.0,-0.0031168959376515204,0.856143264369166,113.12665666042741,114.31330278918915,114.3164196851268,113.45715952481999,114.0,-1.1605851784490275,2.0,015,2.0,114.31330278918915,4.0,4.0
39,29.81798,rowing,1.0,16.9,-0.511684499309979,4.033836270318744,0.0,0.006792946214588369,-1.1719452159645698,110.45447923037128,114.48831550069002,114.48152255447543,115.66026071665459,115.0,-0.6700470561646484,2.0,015,2.0,114.48831550069002,4.0,4.0
40,29.834646000000003,rowing,1.0,17.5,-0.6194447940027885,0.0,-0.15904077389441795,0.0,0.6140380594531223,112.38055520599721,112.53959597989163,112.38055520599721,111.76651714654409,113.0,-0.47893169568076177,2.0,015,2.0,112.38055520599721,4.0,4.0
41,29.851313,rowing,1.0,17.5,-0.32592142971272153,0.0,0.003123663074333649,-0.003123663074333649,-0.8786417990501576,111.67407857028728,111.67095490721294,111.67720223336161,112.55272036933744,112.0,-1.1210989398149274,2.0,015,2.0,111.67407857028728,4.0,4.0
42,29.867979,rowing,1.0,18.1,-0.9694702170045417,4.086919792083464,0.006247326148653087,0.0,-0.8915908809504032,107.943609990912,112.0242824568468,112.03052978299546,112.92212066394586,113.0,-0.031005524725355026,2.0,015,2.0,112.03052978299546,4.0,4.0
43,29.884645000000003,rowing,1.0,18.1,0.4180525482473456,15.65856865893619,0.0,-0.1913483433595502,9.971737247707551,97.75948388931116,113.41805254824735,113.6094008916069,103.4463153005398,113.0,-0.8721481408482656,2.0,015,2.0,113.41805254824735,4.0,4.0
44,29.901312,rowing,1.0,18.4,-1.1713438784292123,5.577764086929179,0.0,-2.1980003666254504,27.739081891450084,107.25089203464161,112.82865612157079,115.02665648819624,85.0895742301207,114.0,0.1581517036993106,2.0,015,2.0,112.82865612157079,5.0,5.0
45,29.917978,rowing,1.0,18.4,-0.15845129615132691,3.91408107848018,-1.4413926147359888,0.0,38.250661611600435,110.9274676253685,116.28294131858466,114.84154870384867,76.59088709224824,115.0,-1.8423080126872675,2.0,015,2.0,114.84154870384867,5.0,5.0
46,29.934644,rowing,1.0,18.6,-0.2184339450528796,20.149668860626193,-2.868874408982549,0.0,9.88344677829005,93.63189719432093,116.65044046392967,113.78156605494712,103.89811927665707,114.0,-1.5212716211224682,2.0,015,2.0,113.78156605494712,5.0,5.0
47,29.951310999999997,rowing,1.0,18.6,-1.578550978645353,24.557543814271384,0.0,0.0033055888880682005,-0.0066042532641859,88.86390520708326,113.42144902135465,113.41814343246658,113.42805327461883,115.0,0.4565073241202344,2.0,015,2.0,113.42144902135465,5.0,5.0
48,29.967977,rowing,1.0,18.9,0.20836779943650185,34.265790304501536,0.0,0.18510778434756503,-0.997129873831696,80.94257749493497,115.2083677994365,115.02326001508894,116.2054976732682,115.0,-1.5684504943018764,2.0,015,2.0,115.2083677994365,5.0,5.0
49,29.984643,rowing,1.0,18.9,0.5683939488097423,28.706892727669086,0.0,0.0,0.650852977093848,86.86150122114066,115.56839394880974,115.56839394880974,114.9175409717159,115.0,-0.5649405288226477,2.0,015,2.0,115.56839394880974,5.0,5.0
50,30.001309999999997,rowing,1.0,18.9,-0.24290584336384313,-4.535793884420514,0.37041151906669256,0.0,19.352659800513692,120.29288804105667,115.38668263756946,115.75709415663616,96.40443435612247,116.0,-1.4150813865987186,2.0,015,2.0,115.75709415663616,5.0,5.0
51,30.017976,rowing,1.0,18.9,-1.5115865241241977,5.703908480036034,-0.17142391673260704,0.0,19.141208566969425,108.78450499583977,114.65983739260841,114.4884134758758,95.34720490890638,116.0,0.41315977747872795,2.0,015,2.0,114.4884134758758,5.0,5.0
52,30.034641999999998,rowing,1.0,19.0,0.12149640510219228,29.220356409378525,0.0,-0.17831483813297666,10.340396802688417,84.90113999572367,114.12149640510219,114.29981124323517,103.78109960241378,114.0,-2.107870604275534,2.0,015,2.0,114.12149640510219,5.0,5.0
53,30.051309000000003,rowing,1.0,19.0,-0.5115865241241977,23.326750960077334,0.0,-0.3566296762659533,0.5223829080029674,91.16166251579847,114.4884134758758,114.84504315214176,113.96603056787283,115.0,-0.6702385502729284,2.0,015,2.0,114.4884134758758,5.0,5.0
54,30.067975,rowing,1.0,19.2,1.2119602229153656,15.489675933130982,0.0,0.17491836502567537,-0.6009055547783504,99.72228428978438,115.21196022291537,115.03704185788969,115.81286577769372,114.0,0.19223906773179417,2.0,015,2.0,115.21196022291537,5.0,5.0
55,30.084642,rowing,1.0,19.2,0.39357355896984814,6.4136383067391876,-0.18530373471912753,0.0,0.48714277550784857,108.97993525223066,115.57887729368898,115.39357355896985,114.906430783462,115.0,-0.932487293474546,2.0,015,2.0,115.39357355896985,6.0,6.0
56,30.101308000000003,rowing,1.0,19.2,0.8720267222240778,14.302333303625318,-0.18520575953334628,0.0,0.0,102.56969341859876,117.05723248175742,116.87202672222408,116.87202672222408,116.0,-0.1369352107903154,2.0,015,2.0,116.87202672222408,6.0,6.0
57,30.117974,rowing,1.0,19.2,0.868430493883622,36.22667278437821,0.18160953119289047,0.0,-0.8354837596726696,80.64175770950541,116.68682096269073,116.86843049388362,117.70391425355629,116.0,-0.14106772657422564,2.0,015,2.0,116.86843049388362,6.0,6.0
58,30.134641,rowing,1.0,19.2,-0.13156950611637797,48.56953940226013,-0.014490684783609709,0.0,0.4701210631388193,68.29889109162349,116.88292117866723,116.86843049388362,116.3983094307448,117.0,-2.0282200033822195,2.0,015,2.0,116.86843049388362,6.0,6.0
59,30.151307,rowing,1.0,19.2,1.008646420650905,49.66278285378344,-0.01100022786492616,0.0,9.912104363374624,68.34586356686746,118.01964664851583,118.0086464206509,108.09654205727628,117.0,0.008609254438681659,2.0,015,2.0,118.0086464206509,6.0,6.0
60,30.167972999999996,rowing,1.0,19.4,-0.30947703754702616,28.992455638520767,0.0,-0.3776039757476042,18.698589256187347,87.69806732393221,116.69052296245297,117.06812693820058,97.99193370626563,117.0,-1.1728713817034708,2.0,015,2.0,116.69052296245297,6.0,6.0
61,30.18464,rowing,1.0,19.4,-3.036722633812616,0.5506784583458284,0.0,-2.160733861222397,7.377362754745064,113.41259890784156,113.96327736618738,116.12401122740978,106.58591461144232,117.0,1.110778852888128,2.0,015,2.0,113.96327736618738,6.0,6.0
62,30.201306,rowing,1.0,19.6,-0.31317903730926844,6.5623494369647375,-1.6742522998937233,0.0,0.0,110.124471525726,118.36107326258445,116.68682096269073,116.68682096269073,117.0,-1.1609802477910525,2.0,015,2.0,116.68682096269073,6.0,6.0
63,30.217971999999996,rowing,1.0,19.6,-1.1851009449446508,21.51717280995105,-2.1293469136166294,0.5959461306922265,0.0,94.2977262451043,117.94424596867198,115.21895292436312,115.81489905505535,117.0,0.16982795656630695,2.0,015,2.0,115.81489905505535,6.0,6.0
64,30.234639,rowing,1.0,19.6,-0.343481114947906,36.7264164218432,0.5576980837188756,-0.6640669024315713,0.0,76.9301024632089,113.09882080133322,114.32058578748367,113.6565188850521,114.0,-1.0686231471486913,2.0,015,2.0,113.6565188850521,6.0,6.0
65,30.251305,rowing,1.0,19.6,0.41124936052999317,30.1578055973621,-6.6713602571309565,0.0,18.814718323473812,85.2534437631679,122.08260961766095,115.41124936053,96.59653103705618,115.0,-0.8885555318460302,2.0,015,2.0,115.41124936053,6.0,6.0
66,30.267971000000003,rowing,1.0,19.6,-0.23232071843722224,5.092317291779878,-0.017585622610369,0.0,19.178039165906966,110.6753619897829,115.78526490417315,115.76767928156278,96.58964011565581,116.0,-1.4596364549037664,2.0,015,2.0,115.76767928156278,7.0,7.0
67,30.284638,rowing,1.0,19.6,0.8720267222240778,28.496196055487204,-0.19980221573872825,0.0,1.2966438768281705,88.37583066673687,117.0718289379628,116.87202672222408,115.57538284539591,116.0,-0.1369352107903154,2.0,015,2.0,116.87202672222408,7.0,7.0
68,30.301304,rowing,1.0,19.5,0.45313491347263835,30.714142500951453,-0.18520575953334628,0.0,1.1295290217932745,86.73899241252118,117.63834067300598,117.45313491347264,116.32360589167936,117.0,-0.7915653756039368,2.0,015,2.0,117.45313491347264,7.0,7.0
69,30.367969,rowing,1.0,19.1,-0.25391315397872916,37.27881647545375,0.0,-0.20428756506102275,21.147080506502377,83.46727037056752,120.74608684602127,120.9503744110823,99.5990063395189,121.0,-1.3707629838989082,2.0,015,2.0,120.74608684602127,7.0,7.0
70,30.384635999999997,rowing,1.0,19.1,0.01322107613003709,45.601489142054334,0.0,-0.4085751301220455,12.178453281080223,73.4117319340757,119.01322107613004,119.42179620625208,106.83476779504981,119.0,-4.325943046204582,2.0,015,2.0,119.01322107613004,7.0,7.0
71,30.401302,rowing,1.0,19.0,-2.149417751015278,42.269661837311034,0.011783577424992586,0.0,-3.9883151542868376,75.58092041167369,117.83879867155973,117.85058224898472,121.83889740327156,120.0,0.7651969919817128,2.0,015,2.0,117.85058224898472,7.0,7.0
72,30.451301,rowing,1.0,19.1,-1.0611945321235652,37.10262718256671,0.0,-0.014181353267076702,1.0832751659938538,78.83617828530973,115.93880546787643,115.95298682114351,114.85553030188258,117.0,0.059395190727243245,2.0,015,2.0,115.93880546787643,7.0,7.0
73,30.467966999999998,rowing,1.0,19.3,0.5016152031573853,38.301500209250506,0.1888019878738021,0.0,-1.3775115171329588,78.20011499390688,116.31281321528358,116.50161520315739,117.87912672029034,116.0,-0.6899219807978136,2.0,015,2.0,116.50161520315739,7.0,7.0
74,30.517967,rowing,1.0,19.3,1.3640225735990867,19.42372639247104,0.0,0.00011435880453802838,-0.011325920064635397,99.94029618112805,119.36402257359909,119.36390821479455,119.37534849366372,118.0,0.31043810884377565,2.0,015,2.0,119.36402257359909,7.0,7.0
75,30.534633000000003,rowing,1.0,19.3,0.7540584632950527,12.547988939628723,0.0,-0.19631594778724093,9.86522225350032,108.20606952366633,120.75405846329505,120.9503744110823,110.88883620979473,120.0,-0.2822853764534646,2.0,015,2.0,120.75405846329505,7.0,7.0
76,30.551299,rowing,1.0,19.3,1.168133040475169,17.819120916069068,-0.6380115479814492,0.0,20.531413573972586,104.3490121244061,122.80614458845662,122.16813304047517,101.63671946650258,121.0,0.15540678243582035,2.0,015,2.0,122.16813304047517,7.0,7.0
77,30.567966,rowing,1.0,19.2,1.848809803904885,25.354470571593083,0.0,-0.19998948879211298,9.196005223118618,98.4943392323118,123.84880980390489,124.048799292697,114.65280458078627,122.0,0.6145420828117049,2.0,015,2.0,123.84880980390489,8.0,8.0
78,30.617965,rowing,1.0,19.2,0.053360626137376244,23.48323128606293,1.2173271520098865,0.0,-1.31227874953575,100.57012934007444,122.83603347412749,124.05336062613738,125.36563937567313,124.0,-2.9306821432349137,2.0,015,2.0,124.05336062613738,8.0,8.0
79,30.667964,rowing,1.0,19.7,-2.20723104510688,69.94669285501814,0.0,-2.3795332195629015,27.963952970887277,49.84607609987498,119.79276895489312,122.17230217445602,91.82881598400584,122.0,0.7917388092020881,2.0,015,2.0,119.79276895489312,8.0,8.0
80,30.68463,rowing,1.0,19.7,1.4233002532833439,63.17749480762208,-13.689900470660689,0.0,42.95364378314254,60.24580544566126,137.11320072394403,123.42330025328334,80.4696564701408,122.0,0.3529782970494214,2.0,015,2.0,123.42330025328334,8.0,8.0
81,30.701296000000003,rowing,1.0,19.7,-31.398899447768514,8.544843642840036,-60.21476592889189,-31.779787263554468,0.0,82.05625690939145,150.81586648112338,122.38088781578595,90.60110055223149,122.0,3.446772842865838,2.0,015,2.0,90.60110055223149,8.0,8.0
82,30.751295000000002,rowing,1.0,19.7,0.7936320798888516,9.778106079000679,-0.04930651964480148,0.0,1.5463315750989466,113.01552600088817,122.84293859953365,122.79363207988885,121.2473005047899,122.0,-0.23113530058143056,2.0,015,2.0,122.79363207988885,8.0,8.0
83,30.801294,rowing,1.0,19.9,-0.7953257263986586,37.812460667146,0.024281502509239772,-0.18417519653262104,0.0,84.39221360645534,122.1803927710921,122.38884947013396,122.20467427360134,123.0,-0.2290035294991578,2.0,015,2.0,122.20467427360134,8.0,8.0
84,30.817960999999997,rowing,1.0,19.9,0.3765897395170441,41.463214248158636,0.0,0.004169133980838069,-0.4127442641028978,80.91337549135841,122.37658973951704,122.3724206055362,122.78933400361994,122.0,-0.9765989081726062,2.0,015,2.0,122.37658973951704,8.0,8.0
85,30.834627,rowing,1.0,20.1,-0.836036093505669,54.53109999981817,0.19190399878129938,0.0,-0.21667113134074611,67.63286390667616,121.97205990771303,122.16396390649433,122.38063503783508,123.0,-0.17908349277956462,2.0,015,2.0,122.16396390649433,8.0,8.0
86,30.851293,rowing,1.0,20.1,-0.627579394463794,50.500847690024216,-0.23791410732974327,0.0,0.19202783444410443,71.87157291551199,122.61033471286595,122.3724206055362,122.1803927710921,123.0,-0.4658850909379134,2.0,015,2.0,122.3724206055362,8.0,8.0
87,30.867959999999997,rowing,1.0,20.1,1.0403320824472644,41.27336809084524,-0.43437433292615424,0.0,20.744136117864883,82.76696399160203,124.47470641537342,124.04033208244726,103.29619596458238,123.0,0.03953997223012483,2.0,015,2.0,124.04033208244726,8.0,8.0
88,30.884626,rowing,1.0,20.1,0.6742983321106664,31.327876209466595,-0.6840180410529086,0.0,19.847363301501204,93.34642212264407,125.35831637316358,124.67429833211067,104.82693503060946,124.0,-0.3940826367569447,2.0,015,2.0,124.67429833211067,9.0,9.0
89,30.901293,rowing,1.0,20.0,0.31699504919528465,31.314976283339362,0.0288093472981501,0.0,-0.3253603874369446,94.00201876585592,125.28818570189713,125.31699504919528,125.64235543663223,125.0,-1.1488691229073038,2.0,015,2.0,125.31699504919528,9.0,9.0
90,30.917959000000003,rowing,1.0,20.0,0.05072457255289464,22.867154028833326,0.0,-0.5785381982192916,0.25957564625822727,103.18357054371957,126.0507245725529,126.62926277077219,125.79114892629467,126.0,-2.9813448200599355,2.0,015,2.0,126.0507245725529,9.0,9.0
91,30.967958000000003,rowing,1.0,20.3,0.20832558154987169,8.27594606342943,-0.42550955062154117,0.0,4.645014497928983,117.93237951812044,126.63383513217141,126.20832558154987,121.56331108362089,126.0,-1.5686531271667168,2.0,015,2.0,126.20832558154987,9.0,9.0
92,30.984624,rowing,1.0,20.3,-0.13525466098712968,14.503100982678873,0.013723040378380347,0.0,-7.003612744984736,112.361644356334,126.85102229863449,126.86474533901287,133.8683580839976,127.0,-2.000595899837298,2.0,015,2.0,126.86474533901287,9.0,9.0
93,31.001291,rowing,1.0,20.1,0.12397782562646853,34.71595957918399,0.2775278883912051,-0.17542774298711095,0.0,92.40801824644248,126.84644993723526,127.29940556861358,127.12397782562647,127.0,-2.0876525549612985,2.0,015,2.0,127.12397782562647,9.0,9.0
94,31.017957,rowing,1.0,20.1,-2.3056148081637673,45.33956571591767,-0.19250398763604437,0.0,14.106961366369319,78.35481947591856,123.88688917947228,123.69438519183623,109.58742382546691,126.0,0.8353473689367038,2.0,015,2.0,123.69438519183623,9.0,9.0
95,31.034623,rowing,1.0,20.1,-2.583011787393872,44.14448374581289,-0.3850079752720603,0.0,12.172165869732638,74.27250446679324,118.80199618787819,118.41698821260613,106.24482234287349,121.0,0.9489560775542673,2.0,015,2.0,118.41698821260613,9.0,9.0
96,31.05129,rowing,1.0,20.1,-1.7299041020158086,9.253397420782449,0.9636083381085712,-0.5314426325336683,0.0,109.01669847720174,117.30648755987562,118.80153853051786,118.27009589798419,120.0,0.5480659746124532,2.0,015,2.0,118.27009589798419,9.0,9.0
97,31.067956,rowing,1.0,20.1,2.077418365406629,12.162963281225458,-2.279770115490237,0.692614193590714,0.0,110.91445508418117,125.35718848089687,122.38480417181592,123.07741836540663,121.0,0.7311259523456306,2.0,015,2.0,123.07741836540663,9.0,9.0
98,31.084621999999996,rowing,1.0,20.1,2.1498596741217,17.958645604141026,0.0,0.4711289508587271,-0.07128428815789789,107.19121406998067,125.1498596741217,124.67873072326297,125.2211439622796,123.0,0.7654025721591605,2.0,015,2.0,125.1498596741217,9.0,9.0
99,31.101289,rowing,1.0,20.0,2.185743715047593,31.12446489085127,-0.30413354603206244,0.0,0.8381138444775189,95.06127882419632,126.48987726107966,126.1857437150476,125.34762987057007,124.0,0.7819561436532918,2.0,015,2.0,126.1857437150476,10.0,10.0
100,31.117955,rowing,1.0,20.0,1.294687280786718,36.68490524089967,0.4213574007802805,-0.22647781568915093,0.0,90.60978203988705,126.87332988000644,127.52116509647587,127.29468728078672,126.0,0.25826918397204546,2.0,015,2.0,127.29468728078672,10.0,10.0
101,31.134621000000003,rowing,1.0,19.9,-0.13525466098712968,44.23201762754792,0.22647781568915093,0.0,-0.679871546575157,82.63272771146495,126.63826752332372,126.86474533901287,127.54461688558803,127.0,-2.000595899837298,2.0,015,2.0,126.86474533901287,10.0,10.0
102,31.151288,rowing,1.0,19.9,-0.5936341672161376,39.99719401380872,13.427440214270916,0.0,-0.46750644845745626,83.40917181897514,109.97892561851295,123.40636583278386,123.87387228124132,124.0,-0.5214920294590635,2.0,015,2.0,123.40636583278386,10.0,10.0
103,31.167953999999998,rowing,1.0,19.7,-0.17672076913241597,26.709472800561926,7.026472313139962,0.0,-0.43827483714018456,97.11380643030566,116.79680691772762,123.82327923086758,124.26155406800777,124.0,-1.733184367613925,2.0,015,2.0,123.82327923086758,10.0,10.0
104,31.184620000000002,rowing,1.0,19.7,-0.9979112210692875,-8.867619034952853,0.008467210249747836,-0.4084461878339738,0.0,131.86970781388356,122.99362156868096,123.41053496676469,123.00208877893071,124.0,-0.0020909634719690918,2.0,015,2.0,123.00208877893071,10.0,10.0
