34.253,-0.0024689,0.0046837,-0.0041154,7,2
34.269,-0.0021796,0.0036298,-0.0047176,7,2
34.286,-0.0020353,0.0040599,-0.0045424,7,2
34.303,-0.0019671,0.0039824,-0.0050978,7,2
34.319,-0.0019508,0.0043028,-0.004839,2,2
34.336,-0.0019168,0.0042439,-0.0050228,2,2
34.353,-0.0017629,0.0044789,-0.0045248,2,2
34.369,-0.0018732,0.0043438,-0.004622,2,2
34.386,-0.001901,0.0043821,-0.0046895,2,2
34.403,-0.0019289,0.0045413,-0.0044577,7,2
34.419,-0.0019539,0.0044574,-0.0044358,7,2
34.436,-0.0019376,0.0048832,-0.0040783,2,2
34.453,-0.0018706,0.0047742,-0.0042035,2,2
34.469,-0.0016742,0.0045297,-0.0047765,2,2
34.486,-0.0017972,0.0044999,-0.0048998,2,2
34.503,-0.0017685,0.0044074,-0.0048913,2,2
34.519,-0.0018276,0.004355,-0.0050015,2,2
34.536,-0.0017483,0.004197,-0.0051193,2,2
34.553,-0.001823,0.0046116,-0.0045351,2,2
34.569,-0.001882,0.0042157,-0.0048899,2,2
34.586,-0.0017516,0.0047636,-0.0047852,2,2
34.603,-0.0018998,0.0046394,-0.0048725,2,2
34.619,-0.0018267,0.0046936,-0.0050061,2,2
34.636,-0.0017849,0.004488,-0.004845,2,2
34.653,-0.0016669,0.0042371,-0.0049903,2,2
34.669,-0.0016458,0.004353,-0.0046944,2,2
34.686,-0.0015505,0.0040356,-0.0051989,2,2
34.703,-0.0015198,0.0043873,-0.004791,2,2
34.719,-0.001765,0.0041689,-0.0053706,2,2
34.736,-0.001179,0.004444,-0.0049693,2,2
34.753,-0.001349,0.0041609,-0.0048691,2,2
34.769,-0.0012264,0.0043511,-0.0049343,2,2
34.786,-0.0013607,0.0041754,-0.0047421,2,2
34.803,-0.0012534,0.0041731,-0.0049851,2,2
34.819,-0.0016017,0.0045368,-0.0048115,2,2
34.836,-0.0015037,0.0042317,-0.0055025,2,2
34.853,-0.0013221,0.0044198,-0.0048335,2,2
34.869,-0.001476,0.0040876,-0.0052606,2,2
34.886,-0.0010245,0.0044261,-0.0048838,2,2
34.903,-0.0011551,0.0042316,-0.0051052,2,2
34.919,-0.0010159,0.0044184,-0.0049282,2,2
34.936,-0.0013304,0.0044431,-0.0048313,2,2
34.953,-0.0012028,0.004579,-0.0046099,2,2
34.969,-0.0014494,0.0045938,-0.004981,2,2
34.986,-0.0013315,0.0042116,-0.005517,2,2
35.003,-0.0013384,0.0046216,-0.0049022,2,2
35.02,-0.0014572,0.0040864,-0.0054433,2,2
35.036,-0.0013205,0.004357,-0.0050335,2,2
35.053,-0.0015943,0.0041205,-0.0052849,2,2
35.07,-0.0012831,0.0041402,-0.0049505,2,2
35.086,-0.0014556,0.0038356,-0.0052615,2,2
35.103,-0.0013781,0.0041658,-0.0047443,2,2
35.12,-0.0014448,0.0041535,-0.0045493,2,2
35.136,-0.0013656,0.0038033,-0.0050939,2,2
35.153,-0.0015193,0.0040064,-0.0047238,2,2
35.17,-0.0015597,0.0038161,-0.0050381,2,2
35.186,-0.0012857,0.0040253,-0.004571,2,2
35.203,-0.0015463,0.0039245,-0.0048106,2,2
35.22,-0.0013858,0.0043014,-0.0046994,2,2
35.236,-0.0016042,0.0043099,-0.0047614,2,2
35.253,-0.0014732,0.0042256,-0.004876,2,2
35.27,-0.0017682,0.0044114,-0.0045336,2,2
