0.71714,0.00055047,0.0054863,-0.0048072,2
0.7338,0.00070671,0.0055441,-0.00428,2
0.75047,0.0005702,0.0055429,-0.0044936,2
0.76714,0.00077846,0.0056098,-0.0044764,2
0.7838,0.0007846,0.0057192,-0.0042566,2
0.80047,0.00096196,0.0057835,-0.0041593,2
0.81714,0.00077306,0.00573,-0.0046905,2
0.8338,0.00071295,0.0056485,-0.0047194,2
0.85047,0.001083,0.0057262,-0.0036937,2
0.86714,0.00078408,0.0055406,-0.0039867,2
0.8838,0.00080482,0.0056133,-0.0039814,2
0.90047,0.0006097,0.0055642,-0.0041124,2
0.91714,0.00091241,0.0057045,-0.0039093,2
0.9338,0.00067743,0.0056004,-0.003991,2
0.95047,0.00095996,0.0056408,-0.0037363,2
0.96714,0.00085405,0.0055236,-0.0038278,2
0.9838,0.00083023,0.0054912,-0.0038262,2
1.0005,0.00091442,0.0055552,-0.0035246,2
1.0171,0.00086011,0.0055742,-0.0035244,2
1.0338,0.00099498,0.0056742,-0.003176,2
1.0505,0.0008981,0.0057113,-0.0032669,2
1.0671,0.00098744,0.00573,-0.0032902,2
1.0838,0.00092347,0.0056983,-0.0033037,2
1.1005,0.00080633,0.005587,-0.00361,2
1.1171,0.00069309,0.0056196,-0.0037942,2
1.1338,0.00062166,0.0054622,-0.0036558,2
1.1505,0.00072568,0.0054686,-0.0034153,2
1.1671,0.00063216,0.0054512,-0.003452,2
1.1838,0.00085426,0.0055467,-0.0033947,2
1.2005,0.00054298,0.0055155,-0.0038593,2
1.2171,0.00086047,0.0056432,-0.0036323,2
1.2338,0.00058952,0.0056925,-0.0041087,2
1.2505,0.000807,0.0057192,-0.004086,2
1.2671,0.00065128,0.0058774,-0.0039921,2
1.2838,0.00056349,0.0057594,-0.0043126,2
1.3005,0.00073681,0.0056082,-0.0041378,2
1.3171,0.00060408,0.0054572,-0.0042373,2
1.3338,0.00099021,0.0055127,-0.0039006,2
1.3505,0.00083636,0.0054857,-0.0040268,2
1.3671,0.00088561,0.0054333,-0.0043304,2
1.3838,0.00063049,0.0054148,-0.0043186,2
1.4005,0.00088487,0.0054273,-0.0044258,2
1.4171,0.00057103,0.0055481,-0.0041821,2
1.4338,0.00084754,0.0055731,-0.0037076,2
1.4505,0.00053198,0.0055197,-0.0039582,2
1.4671,0.00084787,0.0055741,-0.0035083,2
1.4838,0.00054009,0.0055199,-0.0038751,2
1.5005,0.00083321,0.0056128,-0.003708,2
1.5171,0.00055267,0.0055335,-0.0037678,2
1.5338,0.0006227,0.0054736,-0.0040808,2
1.5505,0.00061062,0.005555,-0.0039108,2
1.5671,0.00064697,0.0056125,-0.0040012,2
1.5838,0.00068441,0.0056887,-0.0038629,2
1.6005,0.00078987,0.0056061,-0.003851,2
1.6171,0.00071394,0.0056394,-0.0040236,2
1.6338,0.00067173,0.0054816,-0.0042783,2
1.6505,0.00086444,0.0055132,-0.0042246,2
1.6671,0.00070024,0.0055559,-0.0044428,2
1.6838,0.00088563,0.0055177,-0.0041982,2
1.7005,0.00078278,0.0056589,-0.0042392,2
1.7171,0.0011575,0.0057641,-0.0041535,2
1.7338,0.00082654,0.0056616,-0.0039612,2
1.7505,0.0012343,0.0057577,-0.0037043,2
1.7671,0.00058973,0.0056307,-0.0039394,2
1.7838,0.00093684,0.0056171,-0.0036386,2
1.8005,0.00057976,0.0055081,-0.0037826,2
1.8171,0.0010134,0.0055506,-0.003672,2
1.8338,0.00053842,0.0054968,-0.0042905,2
1.8505,0.0010025,0.0055068,-0.0040681,2
1.8671,0.0006166,0.0054864,-0.0042711,2
1.8838,0.00097817,0.0056063,-0.0041577,2
1.9005,0.00052502,0.0055646,-0.0047179,2
1.9171,0.00098071,0.0057894,-0.00443,2
1.9338,0.00066055,0.0057959,-0.0043596,2
1.9505,0.001103,0.0058894,-0.0040171,2
1.9671,0.00064048,0.0057443,-0.0041753,2
1.9838,0.00096757,0.0056358,-0.0039081,2
2.0005,0.00065382,0.0055821,-0.0042555,2
2.0171,0.0011743,0.0057446,-0.0040566,2
2.0338,0.00071807,0.0056227,-0.0042846,2
2.0505,0.00119,0.0056482,-0.0041413,2
2.0671,0.00066528,0.0056611,-0.0044722,2
2.0838,0.0011824,0.0056753,-0.0040582,2
2.1005,0.00082313,0.005553,-0.0042786,2
2.1171,0.0012505,0.0057114,-0.004051,2
2.1338,0.00082085,0.0056484,-0.0042727,2
2.1505,0.0011444,0.0057419,-0.004023,2
2.1671,0.00055585,0.0055703,-0.0044969,2
2.1838,0.00099791,0.0058153,-0.0040467,2
2.2005,0.00087144,0.0056625,-0.0040085,2
2.2171,0.0011073,0.0057798,-0.0041552,2
2.2338,0.00088484,0.0056582,-0.0039659,2
2.2505,0.0010729,0.00577,-0.0039492,2
2.2671,0.00085886,0.0055702,-0.004056,2
2.2838,0.00096502,0.0058498,-0.0041101,2
2.3005,0.00095354,0.005698,-0.0038699,2
2.3171,0.0009666,0.0057906,-0.0039144,2
2.3338,0.00093538,0.0056138,-0.003971,2
2.3505,0.00077825,0.0056436,-0.0042353,2
2.3671,0.00084075,0.0056535,-0.0039903,2
2.3838,0.00062856,0.0056836,-0.0042935,2
2.4005,0.00074139,0.0056179,-0.0040641,2
2.4171,0.00071544,0.0057401,-0.0041472,2
2.4338,0.00081439,0.0057625,-0.0041467,2
2.4505,0.00057103,0.0058618,-0.0045351,2
2.4671,0.00077133,0.0056718,-0.0042309,2
2.4838,0.00065084,0.0057647,-0.0043959,2
2.5005,0.00079746,0.005716,-0.0044549,2
2.5171,0.00069587,0.0057521,-0.0045492,2
2.5338,0.00091583,0.0056681,-0.0044544,2
2.5505,0.00064885,0.0057031,-0.0046755,2
2.5671,0.00083917,0.0057114,-0.0046134,2
2.5838,0.00057309,0.0056546,-0.0047146,2
2.6005,0.00087979,0.0057113,-0.0044067,2
2.6171,0.00064541,0.0057301,-0.0045835,2
2.6338,0.00089563,0.0057029,-0.0043509,2
2.6505,0.00065982,0.0056733,-0.0045317,2
2.6671,0.00092971,0.0057547,-0.0045564,2
2.6838,0.00074709,0.0057477,-0.0046965,2
2.7005,0.0009943,0.0057464,-0.0045532,2
2.7171,0.00088405,0.0057452,-0.004629,2
2.7338,0.00087508,0.0057778,-0.0044792,2
2.7505,0.00080032,0.0057462,-0.0042798,2
2.7671,0.00083585,0.0057734,-0.0042143,2
2.7838,0.00079338,0.0057636,-0.0041351,2
2.8005,0.00063591,0.0057653,-0.0043457,2
2.8171,0.00102,0.0058055,-0.0040508,2
2.8338,0.00070447,0.0057426,-0.0044174,2
2.8505,0.0010088,0.0057779,-0.0041643,2
2.8671,0.00068402,0.0056615,-0.0045077,2
2.8838,0.00095453,0.0057097,-0.0044836,2
2.9005,0.00094118,0.0057116,-0.0042916,2
2.9171,0.00094881,0.0057057,-0.0040581,2
2.9338,0.00078467,0.0056931,-0.0042678,2
2.9505,0.00081286,0.0057832,-0.0041836,2
2.9671,0.00079063,0.0057711,-0.0042041,2
2.9838,0.00056283,0.0057509,-0.0045982,2
3.0005,0.00095659,0.0057811,-0.0041759,2
3.0171,0.00079791,0.0056762,-0.0042533,2
3.0338,0.0010295,0.0057281,-0.0041705,2
3.0505,0.0007969,0.0056686,-0.0043087,2
3.0671,0.00092608,0.005799,-0.0041934,2
3.0838,0.00082193,0.0058114,-0.0044252,2
3.1005,0.00067195,0.0058237,-0.0044134,2
3.1171,0.00073828,0.0058075,-0.0042525,2
3.1338,0.0006947,0.0058195,-0.0044301,2
3.1505,0.0010403,0.0058635,-0.0042472,2
3.1672,0.00082289,0.0057317,-0.0043297,2
3.1838,0.00098643,0.0058339,-0.0042361,2
3.2005,0.00099295,0.0057808,-0.0041191,2
3.2172,0.0010019,0.0057987,-0.0039817,2
3.2338,0.0011088,0.0057754,-0.0037203,2
3.2505,0.00094949,0.0057305,-0.0039901,2
3.2672,0.0012026,0.005722,-0.0039426,2
3.2838,0.0011866,0.0056721,-0.0036743,2
3.3005,0.0012986,0.0057241,-0.0036787,2
3.3172,0.0011721,0.0056571,-0.0038207,2
3.3338,0.0011222,0.005623,-0.0036363,2
3.3505,0.00098342,0.0055502,-0.0036934,2
3.3672,0.00074462,0.0057062,-0.0040126,2
3.3838,0.0010055,0.0057696,-0.0036595,2
3.4005,0.00061617,0.0057118,-0.0038262,2
3.4172,0.00086303,0.0058438,-0.0036781,2
3.4338,0.0005939,0.0057738,-0.0040188,2
3.4505,0.00068129,0.0058196,-0.0039588,2
3.4672,0.00069234,0.0057021,-0.004254,2
3.4838,0.00071872,0.0057192,-0.0041658,2
3.5005,0.000815,0.0057003,-0.004212,2
3.5172,0.00082972,0.0056602,-0.0043161,2
3.5338,0.00099857,0.0056397,-0.0042524,2
3.5505,0.00099586,0.0055678,-0.0038008,2
3.5672,0.0010697,0.0056682,-0.0037187,2
3.5838,0.0010226,0.0056186,-0.0036042,2
3.6005,0.00088725,0.0056515,-0.0036892,2
