27.784,-0.00019392,0.0049225,-0.0049362,7,2
27.801,0.00058937,0.0050583,-0.0037704,2,2
27.817,0.00025288,0.0050782,-0.003305,2,2
27.834,0.00047613,0.0050007,-0.0032343,2,2
27.851,0.00025838,0.005007,-0.0027463,2,2
27.867,0.00040886,0.0051179,-0.0026547,2,2
27.884,-2.6321e-05,0.0052945,-0.0031476,2,2
27.901,1.2045e-05,0.0053487,-0.0035555,2,2
27.917,-0.00024496,0.0055083,-0.0042831,2,2
27.934,-0.00032357,0.0054067,-0.0044064,2,2
27.951,-0.00011044,0.0054389,-0.0039504,2,2
27.967,-0.00022532,0.0054469,-0.0039589,2,2
27.984,-8.3247e-05,0.0054109,-0.0038363,2,2
28.001,-9.6542e-05,0.0053673,-0.00406,2,2
28.017,0.00015838,0.0053392,-0.003498,2,2
28.034,-6.5063e-05,0.0051857,-0.0038348,2,2
28.051,0.00014135,0.0051826,-0.0032213,2,2
28.067,-2.6832e-05,0.005063,-0.0031826,2,2
28.084,0.0001292,0.0052615,-0.0031856,2,2
28.101,-5.9185e-05,0.0050006,-0.0031628,7,2
28.117,-3.595e-05,0.0051459,-0.0032183,2,2
28.134,8.4337e-05,0.0050042,-0.0035999,2,2
28.151,-9.3886e-06,0.0051428,-0.0036141,2,2
28.167,6.0526e-05,0.0049815,-0.0032674,7,2
28.184,1.5191e-05,0.0052194,-0.0035582,2,2
28.201,-2.4963e-05,0.0050747,-0.0034381,2,2
28.217,-4.6208e-05,0.005157,-0.003447,2,2
28.234,6.598e-05,0.0050314,-0.0032921,2,2
28.251,0.00012185,0.0052607,-0.0031341,2,2
28.267,6.7778e-05,0.005172,-0.003157,2,2
28.284,0.0002916,0.0055329,-0.0034851,2,2
28.301,0.00030668,0.005257,-0.0034499,2,2
28.317,0.00024742,0.0053902,-0.0034707,2,2
28.334,0.00019085,0.0050157,-0.0031677,2,2
28.351,0.00017895,0.0050479,-0.0031118,2,2
28.367,0.00050717,0.0048588,-0.0028263,2,2
28.384,0.00012415,0.0048347,-0.0030446,7,2
28.401,0.00052363,0.0049084,-0.0027508,2,2
28.417,0.00010115,0.0049314,-0.0030868,7,2
28.434,0.00046956,0.0050387,-0.0029762,2,2
28.451,-0.0001241,0.005161,-0.0037636,2,2
28.467,0.00029038,0.0051177,-0.0033886,2,2
28.484,1.3993e-05,0.0050152,-0.0035162,2,2
28.501,0.0001216,0.0050789,-0.0033421,2,2
28.517,2.4495e-05,0.0050228,-0.0034503,2,2
28.534,-5.5658e-05,0.0050789,-0.0029298,7,2
28.551,-0.00030998,0.0050451,-0.0030237,7,2
28.567,-0.00035981,0.0050722,-0.0031586,7,2
28.584,-0.00018216,0.0051504,-0.0030679,2,2
28.601,-0.00055693,0.0050083,-0.0032732,7,2
28.617,-7.1013e-06,0.0050246,-0.0031879,7,2
28.634,-0.00027133,0.0049182,-0.0031691,7,2
28.651,1.3441e-05,0.0049896,-0.0028436,7,2
28.667,-0.0002145,0.0048914,-0.0029394,7,2
28.684,-9.665e-05,0.0050186,-0.0025355,7,2
28.701,-0.00022552,0.0050508,-0.0025972,7,2
28.717,-0.00026971,0.0050849,-0.0025126,7,2
28.734,-0.00014356,0.0051969,-0.0026818,2,2
28.751,-0.00039824,0.005053,-0.0027341,7,2
28.767,-0.00019003,0.0050488,-0.0028719,7,2
28.784,-0.00033891,0.0049257,-0.0027992,7,2
28.801,-0.00024704,0.0049854,-0.0028099,7,2
28.817,-0.00027559,0.0048762,-0.0028277,7,2
28.834,-3.9008e-05,0.0050322,-0.0027388,7,2
28.851,1.0646e-05,0.0049012,-0.0027279,7,2
28.867,-0.00014068,0.0050492,-0.0032309,7,2
28.884,0.00019179,0.005094,-0.0032264,2,2
28.901,-0.00015997,0.0048899,-0.003128,7,2
28.917,0.0001939,0.0050686,-0.00318,2,2
28.934,-4.0241e-05,0.0051216,-0.0033414,2,2
28.951,-1.6543e-05,0.0052196,-0.0031418,2,2
28.967,-7.4832e-05,0.0051214,-0.0032686,2,2
28.984,-0.00010756,0.0051279,-0.0031891,2,2
29.001,4.7928e-05,0.0051374,-0.0030069,2,2
29.017,-0.00013737,0.0051478,-0.0031134,2,2
29.034,-7.9533e-05,0.00503,-0.0031715,7,2
29.051,-0.00021868,0.0051178,-0.0031773,7,2
29.067,-0.00023619,0.005135,-0.0031307,7,2
29.084,-0.00027399,0.0050272,-0.0033508,7,2
29.101,-0.00021095,0.0051273,-0.0032529,2,2
29.117,-0.00013224,0.0051803,-0.0033938,2,2
29.134,-0.00030561,0.0050584,-0.0033251,7,2
29.151,-0.00022228,0.0050352,-0.0032716,7,2
29.167,-0.00021007,0.0051305,-0.0032048,2,2
29.184,-0.00034381,0.004899,-0.0028786,7,2
29.201,-0.00013387,0.0049459,-0.0023882,7,2
29.217,-0.00013907,0.0051075,-0.0027852,7,2
29.234,4.6096e-05,0.0050066,-0.0028665,7,2
29.251,-0.00030515,0.0049154,-0.0033744,7,2
29.267,0.00025885,0.0049881,-0.0031669,2,2
29.284,-7.6325e-05,0.0047664,-0.0034414,7,2
29.301,-9.3942e-05,0.0047646,-0.0032736,7,2
29.317,6.0508e-05,0.0049965,-0.0030174,7,2
29.334,3.3814e-05,0.0048445,-0.002494,7,2
29.351,-0.00010969,0.0049713,-0.0027723,7,2
29.367,-0.00022002,0.0050744,-0.0031131,7,2
29.384,9.5449e-05,0.0051514,-0.0032005,2,2
29.401,-9.2059e-05,0.0050507,-0.0033933,2,2
