0.89524,-0.00032809,0.007908,0.010217,2
0.9119,-0.0010218,0.0068236,0.010665,2
0.92856,-0.0015896,0.0062457,0.010578,2
0.94523,-0.001478,0.006205,0.010333,2
0.96189,-0.0011611,0.0064257,0.0096644,2
0.97855,-0.00094824,0.0060618,0.0082496,2
0.99521,-0.00092818,0.0061869,0.0078581,2
1.0119,-0.0011679,0.0064738,0.0090377,2
1.0285,-0.0012239,0.0062461,0.0084596,2
1.0452,-0.0012301,0.0060664,0.0077438,2
1.0619,-0.0011938,0.0063748,0.0091364,2
1.0785,-0.0014852,0.0061528,0.0090267,2
1.0952,-0.0012319,0.0061372,0.0085689,2
1.1119,-0.0011536,0.0062623,0.0096995,2
1.1285,-0.0014148,0.0061591,0.0095061,2
1.1452,-0.0012704,0.0062698,0.0089487,2
1.1618,-0.00098843,0.0066786,0.0096028,2
1.1785,-0.001487,0.0064595,0.0093861,2
1.1952,-0.0012604,0.0063975,0.009153,2
1.2118,-0.0011586,0.0066851,0.0098701,2
1.2285,-0.001432,0.0064154,0.0098342,2
1.2452,-0.0012456,0.0063645,0.0090985,2
1.2618,-0.00095144,0.0067216,0.0096597,2
1.2785,-0.0013309,0.0064022,0.00946,2
1.2951,-0.0013308,0.0062081,0.0091115,2
1.3118,-0.0012731,0.006553,0.0099986,2
1.3285,-0.0014686,0.0066431,0.010037,2
1.3451,-0.0015829,0.0066211,0.009537,2
1.3618,-0.0012878,0.0069123,0.010309,2
1.3785,-0.0015164,0.0068398,0.0099313,2
1.3951,-0.0015643,0.0068781,0.010062,2
1.4118,-0.001453,0.0071455,0.010403,2
1.4284,-0.0014228,0.0070655,0.010387,2
1.4451,-0.0015816,0.0068058,0.010942,2
1.4618,-0.0015433,0.0069652,0.010696,2
1.4784,-0.0013462,0.0070569,0.0098657,2
1.4951,-0.0012821,0.0069143,0.010374,2
1.5118,-0.0015577,0.00677,0.0098465,2
1.5284,-0.0014571,0.0066842,0.0092907,2
1.5451,-0.0013047,0.006747,0.010395,2
1.5617,-0.0016945,0.0067064,0.0099974,2
1.5784,-0.0015289,0.0065053,0.0099406,2
1.5951,-0.0011321,0.0067796,0.010979,2
1.6117,-0.0016063,0.0065963,0.010665,2
1.6284,-0.0013128,0.0065367,0.010448,2
1.6451,-0.00096751,0.00702,0.010984,2
1.6617,-0.0013881,0.0067213,0.010429,2
1.6784,-0.001323,0.0067597,0.010127,2
1.695,-0.0010103,0.0069344,0.010764,2
1.7117,-0.0015206,0.0068099,0.010062,2
1.7284,-0.0015606,0.006693,0.0094007,2
1.745,-0.0013682,0.0069106,0.010138,2
1.7617,-0.0015954,0.0066899,0.010136,2
1.7784,-0.0017356,0.0064908,0.010465,2
1.795,-0.001375,0.0069045,0.011108,2
1.8117,-0.0014121,0.0066786,0.010858,2
1.8283,-0.0014903,0.0066119,0.010864,2
1.845,-0.0014571,0.0068988,0.011102,2
1.8617,-0.0012505,0.0067954,0.010894,2
1.8783,-0.0013364,0.0067621,0.010503,2
1.895,-0.0013335,0.006918,0.010501,2
1.9117,-0.0012329,0.0066332,0.010073,2
1.9283,-0.0014685,0.0065657,0.010375,2
1.945,-0.0014052,0.0066695,0.010745,2
1.9616,-0.0012669,0.0064646,0.010306,2
1.9783,-0.0014808,0.0065839,0.0099003,2
1.995,-0.0012903,0.0066962,0.010354,2
2.0116,-0.0011926,0.0065535,0.0098993,2
2.0283,-0.0013493,0.0064864,0.0096479,2
2.045,-0.0010715,0.0068145,0.010019,2
2.0616,-0.00119,0.0064183,0.0099654,2
2.0783,-0.0012278,0.0064873,0.0097725,2
2.0949,-0.001055,0.0066577,0.010761,2
2.1116,-0.0012976,0.0066189,0.010007,2
2.1283,-0.0011743,0.0067594,0.0096722,2
2.1449,-0.0013294,0.0069196,0.010843,2
2.1616,-0.0013611,0.0068191,0.010501,2
2.1783,-0.0012648,0.0068557,0.010123,2
2.1949,-0.0011599,0.007086,0.011169,2
2.2116,-0.0015049,0.006918,0.010713,2
2.2282,-0.0012537,0.0066566,0.010384,2
2.2449,-0.0010806,0.0067682,0.011016,2
2.2616,-0.0013271,0.0071527,0.0098881,2
2.2782,-0.00078197,0.0066453,0.0096588,2
2.2949,-0.00093289,0.006778,0.010069,2
2.3116,-0.00099766,0.0068962,0.010371,2
2.3282,-0.00084226,0.0065629,0.010253,2
2.3449,-0.00092947,0.0065612,0.010267,2
2.3615,-0.0010793,0.0067884,0.011215,2
2.3782,-0.0009846,0.0067587,0.010095,2
2.3949,-0.00069445,0.0066857,0.010059,2
2.4115,-0.0012066,0.0069004,0.011159,2
2.4282,-0.001147,0.0069837,0.010927,2
2.4449,-0.00067094,0.0068959,0.0098398,2
2.4615,-0.00099141,0.0072155,0.010591,2
2.4782,-0.0010472,0.0072111,0.011454,2
2.4948,-0.0007781,0.0067515,0.010468,2
2.5115,-0.0010242,0.0066534,0.010718,2
2.5282,-0.0011511,0.0068166,0.01091,2
2.5448,-0.0010818,0.0066152,0.010499,2
2.5615,-0.0012359,0.0067431,0.0099121,2
2.5782,-0.001211,0.0069262,0.011007,2
2.5948,-0.0011807,0.0070585,0.010196,2
2.6115,-0.0011662,0.0070332,0.0099456,2
2.6281,-0.0013503,0.0070181,0.011369,2
2.6448,-0.0013457,0.0071263,0.010559,2
2.6615,-0.0011185,0.0071417,0.009435,2
2.6781,-0.0011581,0.0069301,0.010483,2
2.6948,-0.0012141,0.0069047,0.011041,2
2.7115,-0.0010563,0.0066261,0.010037,2
2.7281,-0.0010532,0.006532,0.010264,2
2.7448,-0.0011236,0.0067796,0.010667,2
2.7614,-0.0010467,0.0065749,0.0097226,2
2.7781,-0.00081677,0.0063898,0.0095652,2
