0.71854,-0.001227,0.0040944,0.00566,2
0.7352,-0.0011834,0.0052825,0.010765,2
0.75187,-0.0011129,0.0051537,0.0098976,2
0.76854,-0.0011794,0.0059752,0.012862,2
0.7852,-0.0011646,0.005984,0.013719,2
0.80187,-0.001028,0.0061978,0.014022,2
0.81854,-0.0010918,0.0063618,0.015973,2
0.8352,-0.0014365,0.0065202,0.016039,2
0.85187,-0.0013682,0.0063127,0.014952,2
0.86853,-0.0016196,0.006813,0.017374,2
0.8852,-0.0015087,0.0070461,0.016734,2
0.90187,-0.0018989,0.0066966,0.016241,2
0.91853,-0.0018472,0.006622,0.01563,2
0.9352,-0.0015678,0.0066426,0.015012,2
0.95187,-0.0019995,0.0062947,0.0146,2
0.96853,-0.0019082,0.0062701,0.014463,2
0.9852,-0.0017609,0.0060523,0.012841,2
1.0019,-0.0018817,0.0061301,0.014788,2
1.0185,-0.0018265,0.0062651,0.014526,2
1.0352,-0.0018417,0.005721,0.01205,2
1.0519,-0.0017548,0.0061742,0.015466,2
1.0685,-0.0017484,0.0062396,0.015261,2
1.0852,-0.0019195,0.0058623,0.013077,2
1.1019,-0.0018108,0.0062745,0.015591,2
1.1185,-0.0015634,0.0063981,0.015867,2
1.1352,-0.0018125,0.0058332,0.012971,2
1.1519,-0.0016676,0.0063187,0.014563,2
1.1685,-0.0015233,0.0064844,0.014709,2
1.1852,-0.0018305,0.0056987,0.012301,2
1.2019,-0.0017378,0.0064269,0.014191,2
1.2185,-0.0018124,0.0064969,0.014765,2
1.2352,-0.0020904,0.0058256,0.01279,2
1.2519,-0.0017634,0.0062899,0.013609,2
1.2685,-0.0017211,0.0063059,0.014233,2
1.2852,-0.0020906,0.0052876,0.011231,2
1.3019,-0.001759,0.0061987,0.013183,2
1.3185,-0.0017105,0.0062485,0.013975,2
1.3352,-0.0019377,0.0055846,0.011871,2
1.3519,-0.0016763,0.0061279,0.012679,2
1.3685,-0.0016662,0.0062344,0.013641,2
1.3852,-0.0019595,0.0053999,0.01117,2
1.4019,-0.0017061,0.0061529,0.013158,2
1.4185,-0.0018697,0.006215,0.013768,2
1.4352,-0.0018579,0.0058178,0.011558,2
1.4519,-0.0017763,0.0060975,0.013009,2
1.4685,-0.0017832,0.0060321,0.013672,2
1.4852,-0.0017496,0.0053833,0.010624,2
1.5019,-0.0016883,0.0058901,0.013342,2
1.5185,-0.0017393,0.0057874,0.013438,2
1.5352,-0.0016751,0.0055342,0.011535,2
1.5519,-0.0018876,0.0060021,0.013867,2
1.5685,-0.0018569,0.0059693,0.013493,2
1.5852,-0.0015553,0.0054718,0.011052,2
1.6019,-0.0020255,0.0058119,0.01285,2
1.6185,-0.0018264,0.0057234,0.013002,2
1.6352,-0.0014945,0.0054344,0.011897,2
1.6519,-0.0019529,0.0056579,0.013063,2
1.6685,-0.0017457,0.0061314,0.013365,2
1.6852,-0.0015321,0.0057816,0.013543,2
1.7019,-0.0018437,0.0055907,0.012752,2
1.7185,-0.0015909,0.0061392,0.012703,2
1.7352,-0.001546,0.0059412,0.012998,2
1.7519,-0.0019446,0.0052074,0.011387,2
1.7685,-0.0017181,0.0060798,0.012582,2
1.7852,-0.0017737,0.0059868,0.013886,2
1.8019,-0.0020402,0.0052334,0.012262,2
1.8185,-0.0018273,0.006027,0.013958,2
1.8352,-0.001839,0.0059885,0.013898,2
1.8518,-0.0019281,0.00533,0.012177,2
1.8685,-0.0018255,0.0060676,0.014032,2
1.8852,-0.0018117,0.006056,0.014228,2
1.9018,-0.0018837,0.0055745,0.012214,2
1.9185,-0.0020197,0.0056103,0.012914,2
1.9352,-0.0019695,0.0057663,0.013326,2
1.9518,-0.0018045,0.0052422,0.011543,2
1.9685,-0.0021075,0.0053818,0.011985,2
1.9852,-0.0019595,0.0057298,0.012394,2
2.0018,-0.0014773,0.0057963,0.012306,2
2.0185,-0.0018951,0.005932,0.0144,2
2.0352,-0.0017901,0.0061555,0.014099,2
2.0518,-0.0014246,0.0059972,0.013845,2
2.0685,-0.0019679,0.0056989,0.013429,2
2.0852,-0.0018603,0.0058391,0.012834,2
2.1018,-0.0015684,0.0055955,0.01203,2
2.1185,-0.0021988,0.0053962,0.012578,2
2.1352,-0.0017688,0.0060398,0.012757,2
2.1518,-0.0016145,0.0060378,0.013555,2
2.1685,-0.0020014,0.0055684,0.012067,2
2.1852,-0.0015594,0.0060151,0.012727,2
2.2018,-0.0016537,0.0058576,0.013186,2
2.2185,-0.0020893,0.0052933,0.011167,2
2.2352,-0.0018284,0.0057756,0.012054,2
2.2518,-0.0020422,0.0059126,0.013607,2
2.2685,-0.0018307,0.0053395,0.011558,2
2.2852,-0.0017448,0.0061109,0.012909,2
2.3018,-0.0017919,0.006083,0.013294,2
2.3185,-0.0016341,0.0057084,0.012033,2
2.3352,-0.0017719,0.0059423,0.013809,2
2.3518,-0.0019377,0.0061428,0.014095,2
2.3685,-0.0016943,0.0056681,0.013316,2
2.3852,-0.0021288,0.0058861,0.013986,2
2.4018,-0.00199,0.0058764,0.013719,2
2.4185,-0.0016495,0.0057217,0.012821,2
2.4352,-0.0021115,0.0057524,0.014645,2
2.4518,-0.0018123,0.0060443,0.013863,2
2.4685,-0.0013777,0.0056854,0.01229,2
2.4852,-0.0020247,0.0057482,0.01374,2
2.5018,-0.0017458,0.0062899,0.013999,2
2.5185,-0.0015999,0.005573,0.012554,2
2.5352,-0.0023324,0.0055955,0.012237,2
2.5518,-0.001939,0.0061585,0.012744,2
2.5685,-0.0016751,0.005902,0.013081,2
2.5852,-0.0021755,0.0053006,0.011746,2
2.6018,-0.0017016,0.0063714,0.013279,2
2.6185,-0.0016078,0.0061972,0.014701,2
2.6352,-0.0022792,0.0054603,0.012633,2
2.6518,-0.0020141,0.0064149,0.013778,2
2.6685,-0.0020236,0.0063304,0.014913,2
2.6852,-0.002266,0.0053298,0.012666,2
2.7018,-0.0020637,0.0061351,0.013794,2
2.7185,-0.0020366,0.0061354,0.014061,2
2.7352,-0.0021656,0.0054174,0.01161,2
2.7518,-0.0020294,0.0061896,0.012616,2
2.7685,-0.0020112,0.0063945,0.013906,2
2.7852,-0.0021695,0.0056619,0.012184,2
2.8018,-0.0020131,0.0066184,0.014969,2
2.8185,-0.0019748,0.0065125,0.015019,2
2.8352,-0.0021337,0.0058993,0.013149,2
2.8518,-0.0019061,0.0065864,0.015017,2
2.8685,-0.0017416,0.0067425,0.016087,2
2.8852,-0.0020694,0.0056723,0.013124,2
2.9018,-0.0020554,0.0065039,0.015074,2
2.9185,-0.0019545,0.0065194,0.015235,2
2.9352,-0.0021957,0.0058037,0.012855,2
2.9518,-0.0020101,0.0064755,0.014046,2
2.9685,-0.0018605,0.0064756,0.01468,2
2.9852,-0.0018603,0.0055917,0.013028,2
